url;paperurl;org;per;loc
http://www.dailymail.co.uk/news/article-2317123/We-didnt-punch--went-skinny-dipping-Judge-recalls-halcyon-days-innocent-hi-jinx-fines-drunken-yobs.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;CCTV;Crown Court;Subway;Pump Court chambers;Bar Council;Associated Newspapers LtdPart;The Mail on Sunday";"Frank Abbott;Oliver Spearey;Andrew Martin;Abbott;Abbott;Jaeger;Spearey;Kami Asgarfard;Samuel Gold;Martin;Spearey;Martin;Gold;Spearey;Martin;Spearey;Abbott;Spearey;Martin;Mr Abbott;Frank";"Britain;Bristol;Bristol;Yatton;Somerset;Saltford;Bristol;Winchester;Swindon"
http://www.dailymail.co.uk/tvshowbiz/article-2317193/Coronation-Streets-Cropper-seen-wandering-park-pyjamas-Deirdre-comes-rescue.html;http://www.dailymail.co.uk/home/index.html;"Coronation Street;Mail Online;Coronation Street;Roys Rolls;Coronation Street;Inside Soap;Associated Newspapers LtdPart;The Mail";"Cropper;Deirdre;Roy Cropper;David Neilson;Roy;Roy;Roy;Deirdre Barlow;Roy;Anne Kirkbride;Cropper;Roy;Roy;Roy;Hayley;Michelle Keegan";Corrie Published
http://www.dailymail.co.uk/news/article-2317150/Man-hanged-mental-health-nurses-left-home-despite-noticing-noose-visited-him.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Wakefield Coroner Court;Leeds Partnership Foundation Trust;Associated Newspapers LtdPart;The Mail";"Bryan Jobson;David Bibbings;Paul Oates;Guy Brookes;David Hinchliff;Brookes;Bryan;Dr Brookes;Hinchliff;Bryan;Brookes";Leeds
http://www.dailymail.co.uk/news/article-2317170/Afghan-woman-shot-dead-father-mob-300-dishonoured-family-running-away-husband.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;DM has shareLink;Amnesty International;Taliban;Amnesty International 8217;s;Afghanistan Independent Human Rights Commission;AIHRC;Associated Newspapers LtdPart;The Mail";"Halima;Halima;Horia Mosadiq;Bibi Sanuber";"Iran;Kookchaheel;Aabkamari;Badghis;Afghanistan;Afghanistan;Afghanistan;Baghdis;Afghanistan"
http://www.dailymail.co.uk/tvshowbiz/article-2317172/Kelly-Brook-insists-boyfriend-Danny-Cipriani-fine-returns-work-playing-nurse.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Sale Sharks;Corrie Published;Associated Newspapers LtdPart;The Mail";"Kelly Brook;Danny Cipriani;Danny Cipriani;Kelly Brook;Danny;Kelly;Kelly;Christian Louboutin;Kelly;Michelle Keegan";"Leeds;Otley Run;London Studios;Oxford Street;Oxford Street;London"
http://www.dailymail.co.uk/news/article-2317119/Machu-Picchu-Stonehenge-Worlds-incredible-ancient-ruins-seen-space.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;UNESCO;Associated Newspapers LtdPart;The Mail";"Kukulkan;Suryavarman;Vishnu;Khufu";"Machu Picchu;Stonehenge;Machu Picchu;Pyramids of Giza;Stonehenge;Wiltshire;Angkor;Khmer Empire;Cambodia;Teotihuacan;Uxmal;Mexico;Mexico;Dzibilchaltun;Uxmal;Chichen Itza;Teotihuacan;Mexico;Peru;Machu Picchu;Andes;Asia;Angkor;Khmer Empire;Cambodia;Angkor Wat;Meru;Wall;China;Ming;Ming;Africa;Giza;Egypt;Baalbek;Lebanon;Baal;Bel;Empire;Stonehenge;England;Earth;Earth;Peru;Macchu Picchu"
http://www.dailymail.co.uk/femail/article-2317103/We-meant-hungry-says-Lionel-Shriver-admits-prefers-light-tight-body-eats-popcorn-dinner-does-3-000-star-jumps-day.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Brother;Associated Newspapers LtdPart;The Mail;Metro Media Group font-weight;Big Brother";"Lionel Shriver;Kevin;Tilda Swinton;Lionel Shriver;Pandora;Edison;Greg;Shriver;Shriver;Shriver;Shriver;Grazia";
http://www.dailymail.co.uk/news/article-2317186/Maria-Shriver-returning-NBC-decade-away.html;http://www.dailymail.co.uk/home/index.html;"NBC;Mail Online;NBC News;NBC;NBC;Today;Today;ABC;Good Morning America;Associated Newspapers LtdPart;The Mail";"Maria Shriver;Maria Shriver;Shriver;Shriver;Arnold Schwarzenegger;Shriver;Matt Lauer;Shriver;Shriver;Ensler;Lauer;Lauer;Timothy Dolan;Barron;Lauer;Ann Curry;Shriver";"California;Los Angeles;California;The Vatican;Rome;Church;Vatican;New York"
http://www.dailymail.co.uk/news/article-2316966/Kimberly-Rivera-pleads-guilty-desertion-sentenced-10-months-jail.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;DM has shareLink;Army;Brigade Combat;Colorado Springs Gazette;Veterans for Peace;War Resisters Support Campaign;Parliament;Conservative Party;Associated Newspapers LtdPart;The Mail";"Kimberly Rivera;Kimberly Rivera;Rivera;Timothy Grammel;Rivera;Rivera;Rivera;Desmond Tutu;Rivera;Rivera;Rivera;Rivera;Branum;Rivera;Robin Long;Clifford Cornell;Long;Jimmy Carter;Rivera";"U S;Canada;Iraq;Fort Carson;Iraq;U S;Canada;Canada;U S;U S;Iraq;Canada;Canada;U S;Canada;U S"
http://www.dailymail.co.uk/sciencetech/article-2317145/Caterpillar-looks-just-like-property-mogul-Donald-Trump.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Posada;The Trump Organization;WWE;Associated Newspapers LtdPart;The Mail";"Donald Trump;Donald Trump;Jeff Cremer;Phil Torres;Megalopyge;Donald Trump;Phil;Jeff;Phil;Jeff;Phil;Donald John Trump;Trump;Donald;Ivana;Trump;Bobby Lashley;Umaga;McMahon;Umaga;McMahon;Donald Trump;Donald;Donald Trump";"U S;Amazon;Amazonas;Peru;Amazon;Sr;US;Michigan;Amazon"
http://www.dailymail.co.uk/tvshowbiz/article-2317179/Naomi-Watts-gets-helping-hand-sons-flag-New-York-cabbie-school.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Prius;De Van;Corrie Published;Associated Newspapers LtdPart;The Mail";"Naomi Watts;Naomi Watts;Sacha;Sammy;King Kong;Naomi;Sammy;Sacha;Naomi;Ted Melfi;Melissa McCarthy;Chris O'Dowd;McCarthy;Murray;Naomi;Naomi;Ed Norton;Emma Stone;Michelle Keegan";"New York;New York City;Vincent;Nuys"
http://www.dailymail.co.uk/news/article-2317115/Weather-woman-Lisa-Hidalgo-TAP-DANCES-viewers-camera-falls-shows-feet.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Channel 7 News;KMGH-TV;Associated Newspapers LtdPart;The Mail;Metro Media Group font-weight";"Lisa Hidalgo;Lisa Hidalgo;Hidalgo";"U S;Denver;Winter Park"
http://www.dailymail.co.uk/news/article-2317182/Farmers-shock-flytippers-abandon-10-000-unwanted-new-video-tapes-farmland.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Blockbuster;Associated Newspapers LtdPart;The Mail";"James Bond;Bob the Builder;Carol Vorderman;Jo Robinson;Simon;Jo;Simon;Jo;Carol Vorderman;Bob the Builder;James Bond;Jo";"County Durham;Headlam Hall"
http://www.dailymail.co.uk/health/article-2317108/Toddler-saved-deadly-infection-doctors-pumped-heart-hands-day-night-THREE-DAYS.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Royal;Alder;ECMO;ECMO;Associated Newspapers LtdPart;The Mail";"Libbie Handley;Janine;Libbie;Janine;Tialir;Libbie;Libbie;Handley;Janine;Libbie;Janine;Libbie;Libbie;Libbie;Libbie;Libbie;Janine;Janine;Libbie;Libbie;Janine;Libbie;Janine";"Greater Manchester;Tameside Hospital;Manchester Children Hospital;UK;Hey Hospital;Liverpool"
http://www.dailymail.co.uk/news/article-2316987/Photographer-Niki-Feijens-eerie-images-abandoned-farm-houses.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Associated Newspapers LtdPart;The Mail";"Niki Feijen;Niki Feijen";Europe
http://www.dailymail.co.uk/news/article-2317188/Out-tune-Robbie-Williams-karoke-mother-neighbours-lives-misery.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Abba;High School Musical;Pendle Council;High School Musical;Pendle Council;Lancashire Night Time Noise Service;Pendle Council;Associated Newspapers LtdPart;The Mail on Sunday";"Robbie Williams;Carrie Taylor;Robbie Williams;Taylor;Taylor;Robbie Williams;Taylor;Taylor;John David";"Lancashire;Reedley Magistrates Court"
http://www.dailymail.co.uk/news/article-2317166/Naomi-Oni-acid-attack-Mary-Konye-charged-injuring-Victorias-Secret-shop-worker.html;http://www.dailymail.co.uk/home/index.html;"Victoria Secret;Mail Online;Crown Prosecution Service;CPS;Scotland Yard;CPS London;Magistrates Court;Shopping Centre;Scotland Yard;Associated Newspapers LtdPart;The Mail";"Naomi Oni;Mary Konye;Naomi Oni;Mary Konye;Damaris Lakin;Konye;Konye;Oni;Oni;Ato Owede;Oni;Oni";"Dagenham;London;Barkingside;Essex;Essex;Westfield;East London"
http://www.dailymail.co.uk/news/article-2317211/Mother-slept-children-died-shower-depressed-just-exhausted-says-partner.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;DM has shareLink;Associated Newspapers LtdPart;The Mail";"Miranda Hebble;Lochlan;Malachi Stevens;Malachi;Lochlan;Hebble;Christopher Stevens;Stevens;Hebble;Stevens;Lochlan;Hebble;Hebble;Malachi;Lochlan;Jodi White";Australia
http://www.dailymail.co.uk/sciencetech/article-2317212/Back-future-First-web-page-built-Tim-Berners-Lee-resurrected-online.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Facebook;European Organization for Nuclear Research;WWW;Associated Newspapers LtdPart;The Mail";"Tim Berners Lee;Tim Berners-Lee;Berners-Lee;Dan Noyes;Tim Berners-Lee;Noyes";"Cern;London-born;Geneva;CERN"
http://www.dailymail.co.uk/news/article-2317170/Afghan-woman-shot-dead-father-mob-running-away-husband.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;DM has shareLink;Amnesty International;Taliban;Amnesty International 8217;s;Afghanistan Independent Human Rights Commission;AIHRC;Associated Newspapers LtdPart;The Mail";"Halima;Halima;Horia Mosadiq;Bibi Sanuber";"Iran;Kookchaheel;Aabkamari;Badghis;Afghanistan;Afghanistan;Afghanistan;Baghdis;Afghanistan"
http://www.dailymail.co.uk/news/article-2317153/Queen-greets-United-Arab-Emirates-president-Windsor-Castle-embarks-day-state-visit.html;http://www.dailymail.co.uk/home/index.html;"United;Emirates;Mail Online;United;Emirates;Household Cavalry;Grenadier Guards;Scots Guards;Manchester City;United;Emirati;Foreign Office;Associated Newspapers LtdPart;The Mail";"Khalifa bin Zayed Al Nahyan;Queen;Philip;Sheikh Mansour bin Zayed Al Nahyan;Queen;Duke;Philip;Queen;David Cameron;Zayed;Cameron;Grant Cameron;Suneet Jeerh;Karl Williams";"Arab;Windsor Castle;Arab;UK;Britain 8217;s;Windsor Castle;UAE 8217;s;Windsor;Berkshire;Windsor;UAE;UAE 8217;s;UAE;Windsor;Waterloo Chamber;Arab Emirates;UAE;UK;UK-UAE;UAE;Gulf;United Kingdom;UK;Thames;Manchester City;Britain;United Arab Emirates;United Kingdom;UAE;Arabian Gulf;Dubai;UAE;Downing Street;UK;UAE"
http://www.dailymail.co.uk/news/article-2317195/New-search-World-Trade-Center-remains-begins-piece-hijacked-plane-found.html;http://www.dailymail.co.uk/home/index.html;"World Trade Center;Mail Online;DM has shareLink;World Trade Center;New;City Medical Examiner;Boeing;Boeing;New York Police Department;Associated Newspapers LtdPart;The Mail";Paul Browne;"York;World Trade Center;Staten Island;World Trade Center;Twin Towers;Place;Street;TriBeCa;Trade Center"
http://www.dailymail.co.uk/news/article-2317168/Afghanistan-Three-soldiers-killed-roadside-bomb.html;http://www.dailymail.co.uk/home/index.html;"Mail Online;Taliban;Associated Newspapers LtdPart;The Mail;Sunday";"Webb;Jake Hartley;Anthony Frampton;Christopher Kershaw;Daniel Wade;Daniel Wilford;Nigel Coupe";"Afghanistan;Afghanistan;Helmand Province;Afghanistan;U S;Greater Manchester;Nad-e Ali;Helmand;UK;Afghanistan;Nimrod;Afghanistan"
http://www.mirror.co.uk/news/weird-news/looking-right-twit-owl-turns-1861289;http://www.mirror.co.uk/;"Owl;Mirror Online;World Bird Sanctuary";"Minerva;Lisa Kee";"Valley Park;USA She"
http://www.mirror.co.uk/sport/football/news/champions-league-preview-expert-guide-1861387;http://www.mirror.co.uk/;"Real Madrid;Borussia Dortmund;Mirror Online;Real Madrid;Real Madrid;Real Madrid;Borussia Dortmund;Dortmund;Dortmund;Real Madrid;BVB;DC;Atletico Madrid;Real Madrid;Dortmund;DC;RD;Dortmund;DC;Madrid;La Decima;Dortmund;Real;Dortmund";"Jurgen Klopp;David;Cristiano Ronaldo;Ross;Ozil;Cristiano Ronaldo;Cristiano;Jose Mourinho;Marcelo;Elisa Estrada;Piszczek;Klopp;Jakub Blaszczykowski;Kevin Grosskreutz;Roy Keane/Michael Ballack;Sergio Ramos;Michael Essien;Ramos;Kevin Grosskreutz;RD;Klopp";"Dortmund;WembleyYou ve"
http://www.mirror.co.uk/news/uk-news/three-year-old-boy-killed-after-marble-1861558;http://www.mirror.co.uk/;"Mirror Online;Merseyside Police";"James Curtis;Charlotte Edwards;Stuart Curtis";"Merseyside;Tranmere"
http://www.mirror.co.uk/sport/football/news/qpr-transfer-news-julio-cesar-1861566;http://www.mirror.co.uk/;"QPR;QPR;Mirror Online;QPR;Lazio;Al Gharafa Now;Liverpool;Sunderland;Marseille;QPR;France Football quot;It;Les Bleus;Inter Milan;Milan;Roma;QPR;Spurs;Arsenal;FIFA com";"Julio Cesar;Djibril Cisse;Djibril Cisse;Julio Cesar;Harry Redknapp;Cisse;Julio Cesar;Josias Cardoso;Julio;Julio Cesar;Loic Remy";"London;Serie A;Loftus Road;France;Marseille;Europe;Brazil;France"
http://www.mirror.co.uk/tv/tv-reviews/wwe-nxt-results-recap-adrian-1861583;http://www.mirror.co.uk/;"WWE;Mirror Online;NXT;NXT;NXT;NWA Antonio;NXT;WWE;WWE;WWE;WWE;NXT;WWE;Raw;NXT;NXT;NXT;Full Sail University;PFA His;NXT;Bird;Preston;Dallas;NXT;Dallas;Dallas;Dallas;WWE;NXT;WWE;Raw;NXT;WWE";"Adrian Neville;Antonio Cesaro;Chris Pilkington;Wade Barrett;Kaitlyn;Antonio Cesaro;Dusty Rhodes;Dusty;Cesaro;Adrian Neville;Cesaro;Kofi Kingston;Cesaro!The;Neville;William Regal;Adrian;Adrian Neville;Neville.It;Cesaro;Neville;Regal;Kaitlyn;AJ Lee;AJ;Dolph Ziggler;Kaitlyn;AJ;Kaitlyn;AJ;Big E Langston;Langston;CM Punk;Reginald D Hunter;Brad Maddox;Anderson;Langston;Maddox;Adrian Neville;Regal;Langston;Langston;Kong Bundy;Maddox;Big;Bo Dallas;Wade Barrett;Dallas;Barrett;Barrett;Mr Perfect;Randy Savage;Bo.He;Bo Dallas;Wade;Bo;Barrett;Bo;Adrian Neville;Antonio Cesaro;Neville;William Regal;Big E Langston;Brad Maddox;Big E Langston;Adrian Neville.I'd;Neville;Chris Pilkington";"US;Full Sail University;US;Europe;Japan;Chicago;Cesaro It"
http://www.mirror.co.uk/sport/other-sports/british-superbikes/competition-win-vip-raceday-experience-1861590;http://www.mirror.co.uk/;"Milwaukee Yamaha;Mirror Online;Sport;Milwaukee Yamaha;Milwaukee Yamaha;Yamaha;Mirror Sport;MCE Insurance;Milwaukee Yamaha;Yamaha";"James Ellison;Josh Waters;Conor Cummins;William Dunlop;Josh Waters;James Ellison;Shaun Muir;Dunlop;Cummins";"of Man;West;Cookstown;Man Milwaukee;Oulton Park;Cheshire"
http://www.mirror.co.uk/sport/rugby-union/british-irish-lions-warren-gatland-1861659;http://www.mirror.co.uk/;"British and;Mirror Online";"Warren Gatland;Jonny Wilkinson";Australia
http://www.mirror.co.uk/lifestyle/staying-in/video-games/grand-theft-auto-v-trailers-1861678;http://www.mirror.co.uk/;"Grand Theft;Mirror Online";"Franklin;Trevor";
http://www.mirror.co.uk/news/uk-news/april-jones-trial-live-updates-1861518;http://www.mirror.co.uk/;"Mirror Online;Crown Prosecution Service;Land";"April Jones;Mark Bridger;Melanie Smith;Elwen Evans;Machynlleth;Bridger;April;Holly Wells;Jessica Chapman;Soham;April;Holly Wells;Jessica Chapman;Soham;April;April;Bridger;Evans;Evans;Bridger;April;Evans;Evans;Bridger;Bridger;Evans;Evans;Bridger;April;Evans;Bridger;April;Machynlleth;April;Evans;April;April;April;Evans;April;Mark Bridger;April;Mark Bridger;April Jones;Evans;Bridger;Evans;April Jones;April.&quot;The;April;April;April;April;Mark Bridger;Bridger.Bridger";"Prestatyn;Ceinws;Mid Wales;Bryn y Gog;America;Mold Crown Court;Ceinws;Land Rover;Bryn y Gog;Wales"
http://www.mirror.co.uk/news/uk-news/april-jones-murder-trial-mark-1861306;http://www.mirror.co.uk/;"Mirror Online;Daily Mirror;SAS;Crown Prosecution Service;Land";"April Jones;Mark Bridger;Soham;April Jones;Mark Bridger;Holly Wells;Jessica Chapman;Soham;Elwen Evans;Holly Wells;Jessica Chapman;Soham;April;Bridger;Evans;Evans;Bridger;April;Bridger;April;Evans;April;Bridger;Bridger;April.&quot;April;Evans;April;Evans;Bridger;Mark Bridger;April;Miss Evans;Bridger;April;Bridger;April;Evans;Evans;Bridger;April;April;Evans;Bridger;Bridger;Evans;Bridger;April;April;April;Mark Bridger;Andy Stenning;Bridger;April;Evans;April;April;Bridger;Bridger;Evans;Bridger;April;Evans;Bridger;April;April;Bridger;Evans;Bridger;Melanie Smith;Elwen Evans;Machynlleth;Bridger;April;Holly Wells;Jessica Chapman;Soham;April;Holly Wells;Jessica Chapman;Soham;April;April;Bridger;Evans;Evans;Bridger;April;Evans;Evans;Bridger;Bridger;Evans;Evans;Bridger;April;Evans;Bridger;April;Machynlleth;April;Evans;April;April;April;Evans;April;Mark Bridger;April;Mark Bridger;April Jones;Evans;Bridger;Evans;April Jones;April.&quot;The;April;April;April;April;Mark Bridger;Bridger.Bridger";"Mold Crown Court;Land Rover;Mid Wales;Ceinws;Machynlleth;Ceinws;Ceinws On;Machynlleth;Machynlleth;Dyfi;Prestatyn;Ceinws;Mid Wales;Bryn y Gog;America;Mold Crown Court;Ceinws;Land Rover;Bryn y Gog;Wales"
http://www.mirror.co.uk/news/uk-news/prestatyn-arson-trial-finds-melanie-1861692;http://www.mirror.co.uk/;"Mirror Online;Crown Court";"Prestatyn;Melanie Smith;Shiers;Bailey;Skye;Shiers;Charlie;Liam Timbrell;Timbrell;Timbrell;Timbrell;Mel;Murphy;Timbrell;Timbrell;Sarah Martella;John Owens;Murphy;Murphy;Mal;Sarah;Mel;Owens;Mel;Timbrell;Barry Williams;Timbrell;Timbrell;Timbrell;Mel;Timbrell;Robert Griffiths";"North Wales Mold;Prestatyn;Prestatyn"
http://www.mirror.co.uk/news/uk-news/couple-found-dead-hotel-swimming-1861704;http://www.mirror.co.uk/;"Mirror Online;Down;Hotel;Police;Down";"Kpakiwa;Josephine Newahun Foday;Foday;Komba;Jade Goody;Eleanor McGann;Jade Goody;Falcus";"Down Hall Country House;Essex;London;Erith;Kent;Hall Country House;Essex;New Bridge House;Chelmsford;Hall Hotel"
http://www.mirror.co.uk/sport/football/news/liverpool-v-everton-jose-enrique-1861707;http://www.mirror.co.uk/;"Liverpool;Everton;Liverpool;Mirror Online;Reds;Newcastle;LFC TV quot;These;Liverpool;Liverpool";"Jose Enrique;Jamie;Jose Enrique;Jamie Carragher;Carragher;Steven Gerrard;Steven Gerrard;Luis Suarez,&quot;Carra";"Anfield;Newcastle;Newcastle"
http://www.mirror.co.uk/news/uk-news/man-woman-arrested-following-escape-1861166;http://www.mirror.co.uk/;"Mirror Online;Ordsall;Greater Manchester Police;Greater Manchester Police;Prison Service;Evening News;Manchester Evening News;GEOAmey;HMP;G4S;GEOAmey;Greater Manchester Police";"Ryan MacDonald;Stevie McMullen;Stevie McMullen;Ryan MacDonald;Kevin Mulligan;Dale Creegan";"Salford;HMP Altcourt;Manchester Crown Court;Regent Road;Salford;Manchester Crown Court;Regent;Manchester;Altcourse;Liverpool Altcourse;UK The;Cheshire;North Wales;Regent;Manchester;Regent Road;Salford"
http://www.mirror.co.uk/news/uk-news/prestatyn-arson-trial-melanie-smith-1861857;http://www.mirror.co.uk/;"Mirror Online;Court;Mold Crown Court;Vegas Bar";"Prestatyn;Melanie Smith;Shiers;Bailey;Skye;Shiers;Charlie;Liam Timbrell;Smith;Skye Allen;Charlie Timbrell;Smith;Lee-Anna Shiers;Smith;Smith;Steven Clarkson;Smith;Samantha Schofield;Clarkson.In;Smith;Clarkson;Ms Schofield;Ms Schofield;Clarkson;Schofield;Amy;Sam;Schofield;Smith;Sammy;Lee-Anna Shiers;Smith;Ms Shiers;Stacey Brady;Lee-Anna;Smith;Shiers;Shiers;Michael;Yvette Giblin;Clarkson.She;Smith;Smith;Pamela Handley;Smith;Chantelle;Sophie Griffiths";"North Wales Mold Crown;Prestatyn;Victoria Hotel;Prestatyn;North Wales;Rhyl"
http://www.mirror.co.uk/news/hail-king-willem-alexander-netherlands-welcomes-1861624;http://www.mirror.co.uk/;"Mirror Online;Royal;AP;Royals;Reuters";"Willem-Alexander;Willem-Alexander.The;Maxima;Willem-Alexander;Maxima;Beatrix;Beatrix;Beatrix;Beatrix;Beatrix;Willem-Alexander,&quot;Willem-Alexander;Beatrix;Willem III;Catharina-Amalia;Willem-Alexander;Nederstigt;Beatrix;Willem-Alexander;Maxima;Square;Maxima.&quot;Willem-Alexander;Maxima;Charles;Camilla;Naruhito;Masako.Charles;Beatrix;Beatrix;Claus;Friso";"Netherlands;Amsterdam;Netherland;Dam Square;Orange;Amsterdam;Dam;Amsterdam;Ij;Britain"
http://www.mirror.co.uk/news/uk-news/gang-plotted-bomb-edl-rally-1861926;http://www.mirror.co.uk/;"Mirror Online;English Defence League;EDL;Renault;West Midlands Police;West Midlands Police;Home Choice;EDL;Drunkards League;Midlands Police;EDL;MI5;West Midlands Police";"Tommy Robinson;Queen;David Cameron;Omar Khan;Mohammed Hasseen;Mohammed Saud;Uddin;Zohaib Kamran-Ahmed;Anzal Hussain;Uddin;Khan;Muhammad”.It;Allah;Elizabeth;Jubilee;Allah!“We;Allah;Allah;Muhammad.“We;Allah;Muhammad;Muhammad;Khan;Uddin.The;Khan;Laguna;Kamran-Ahmed;Saud;Hasseen;Jewel Uddin;Tommy Robinson;Ishaaq Hussain;Beale";"Dewsbury;West Yorkshire;Birmingham;Pakistan;Bangladesh;Sheffield;UK;Birmingham;Woolwich Crown Court;Birmingham;Bangladesh;Sparkhill;Birmingham;Birmingham;Dewsbury The;Birmingham;Dewsbury Mohammed;Dewsbury;Dewsbury;Pakistan Two"
http://www.mirror.co.uk/news/driver-crashes-new-25000-audi-1861955;http://www.mirror.co.uk/;"Mirror Online;Wales News Service;South;Police";"Marianne Heath;Marianne;Marianne;Marianne Heath";"Swansea;Swansea;Wales;Morriston Hospital;Swansea"
http://www.mirror.co.uk/sport/rugby-union/british-irish-lions-england-star-1861963;http://www.mirror.co.uk/;"Lions;Mirror Online;Lions;Leicester Tigers;Lions;Lions;Lions;Lions quot;Everyone;Lions;SSE Rugby";"Tom Croft;Tom Croft;Warren Gatland;Tom Croft";"England;England;Australia;South Africa"
http://www.mirror.co.uk/news/world-news/hail-king-willem-alexander-netherlands-welcomes-1861624;http://www.mirror.co.uk/;Mirror Online;"Willem-Alexander;Willem-Alexander.The;Maxima;Beatrix;Beatrix;Beatrix;Beatrix;Willem-Alexander,&quot;Willem-Alexander;Beatrix;Willem III;Catharina-Amalia;Willem-Alexander;Nederstigt;Beatrix;Willem-Alexander;Maxima;Dam Square;Maxima.&quot;Charles;Camilla;Naruhito;Masako.Charles;Beatrix;Beatrix;Claus;Friso";"Netherlands;Amsterdam;Netherland;Dam Square;Orange;Amsterdam;Amsterdam;Ij;Britain"
http://www.mirror.co.uk/sport/football/transfer-news/mario-goetze-turned-down-world-1861954;http://www.mirror.co.uk/;"Manchester City;Borussia Dortmund;Manchester City;Bayern Munich;Metro;Bild;City;Anzhi;Barcelona";"Mario Goetze;Mario Goetze;Samuel Eto’o;Goetze;Pep Guardiola";"Germany;Allianz Arena"
